id,longitude,latitude,region,status_group
18663,36.77270489,-6.3062941,Dodoma,functional
56372,36.01533404,-6.24763263,Dodoma,non functional
22612,36.53836345,-6.24293336,Dodoma,non functional
41638,36.28753265,-6.65218395,Dodoma,non functional
21521,35.95486337,-4.77233153,Dodoma,functional
5058,36.41554714,-6.21547124,Dodoma,functional
67508,35.84456525,-4.5872139,Dodoma,functional
68985,36.14023366,-6.2050886,Dodoma,non functional
50165,35.62232321,-5.83121791,Dodoma,functional
9390,35.95681117,-6.48141357,Dodoma,functional
10888,36.5084571,-6.65697199,Dodoma,functional
38683,35.89040839,-6.14255033,Dodoma,functional
21428,36.19527273,-6.11444698,Dodoma,non functional
57684,36.29668827,-5.17838144,Dodoma,functional needs repair
13548,36.00469805,-5.10607377,Dodoma,non functional
46356,36.6928176,-5.95608404,Dodoma,functional
73239,35.79624601,-4.5671735,Dodoma,non functional
29594,36.44093427,-7.02899532,Dodoma,functional needs repair
38748,36.39406579,-7.134117,Dodoma,non functional
68047,35.7959488,-5.80773298,Dodoma,non functional
56119,35.85630183,-4.47960873,Dodoma,non functional
55247,36.57708399,-6.48479807,Dodoma,non functional
72836,36.50911141,-6.95240052,Dodoma,functional
60489,36.03014781,-4.48471003,Dodoma,non functional
70490,35.83856825,-4.62991116,Dodoma,functional needs repair
61867,36.52509682,-6.175665,Dodoma,functional
40067,35.65841934,-6.36857706,Dodoma,functional
44900,36.36988114,-6.50607976,Dodoma,functional
28493,36.41407876,-6.21660688,Dodoma,functional
58666,36.07058024,-6.22596659,Dodoma,non functional
56136,35.77571236,-6.42200696,Dodoma,non functional
14314,35.94747849,-6.01089609,Dodoma,non functional
71359,35.63844701,-6.27515895,Dodoma,non functional
54757,36.11097809,-5.04953564,Dodoma,non functional
10717,36.16197204,-5.56976213,Dodoma,functional
34178,35.45793732,-6.35401005,Dodoma,functional
11894,35.89111674,-6.29289255,Dodoma,functional
49692,36.37738319,-6.71055225,Dodoma,non functional
70710,36.56996528,-6.41171838,Dodoma,non functional
47885,36.47210307,-6.17377397,Dodoma,functional
9633,35.83970693,-6.1215024,Dodoma,non functional
64075,35.70343796,-6.4185515,Dodoma,non functional
72957,36.12881908,-5.01140293,Dodoma,non functional
56259,36.7908582,-6.0409069,Dodoma,non functional
56581,35.83249729,-4.73467191,Dodoma,functional
67160,36.31053717,-5.66591179,Dodoma,functional
11500,35.35815552,-5.18109596,Dodoma,functional
12303,36.16681916,-5.14252876,Dodoma,non functional
52947,36.44711931,-5.99591651,Dodoma,non functional
45093,36.1945552,-6.14614159,Dodoma,non functional
11961,36.68994849,-5.9501675,Dodoma,functional
68388,35.78531903,-4.56207105,Dodoma,functional
30860,35.83430526,-6.24472594,Dodoma,non functional
5111,35.97350811,-5.92856195,Dodoma,functional needs repair
27365,36.67144012,-6.31931351,Dodoma,functional
6005,36.38434168,-6.787906,Dodoma,functional needs repair
57527,35.89239322,-6.16701484,Dodoma,functional
31898,35.54173647,-5.95418774,Dodoma,non functional
21449,35.8502838,-6.36126348,Dodoma,non functional
42979,35.3951807,-5.29605824,Dodoma,non functional
67791,35.78993733,-4.5226999,Dodoma,non functional
51212,35.74010634,-4.55239373,Dodoma,functional
10307,36.29272404,-5.17733272,Dodoma,functional
71581,35.86495986,-6.4089276,Dodoma,non functional
53204,36.16193176,-5.56977412,Dodoma,functional needs repair
58001,36.15821365,-6.13516013,Dodoma,functional needs repair
57581,36.26625333,-6.18522755,Dodoma,functional
29852,35.42832065,-6.02284829,Dodoma,functional
36942,36.54905111,-6.24804478,Dodoma,non functional
23767,36.08300937,-5.11482744,Dodoma,non functional
28738,35.75126983,-6.35112488,Dodoma,non functional
52175,36.47663627,-6.21758098,Dodoma,non functional
4223,35.60876803,-6.12066863,Dodoma,non functional
47939,35.86789421,-4.67581742,Dodoma,functional needs repair
23449,36.25480443,-6.96137369,Dodoma,functional
53077,36.3857007,-6.79708245,Dodoma,functional
3926,35.42108044,-6.12128893,Dodoma,functional
73630,36.40743357,-6.96746149,Dodoma,functional needs repair
36189,35.69868182,-5.63326149,Dodoma,non functional
22869,36.54796921,-5.75524666,Dodoma,non functional
14678,36.70706405,-6.44635145,Dodoma,non functional
22720,36.35753615,-5.96530749,Dodoma,functional
49602,35.89640795,-4.70883016,Dodoma,non functional
39130,36.00753362,-6.66572337,Dodoma,non functional
32225,36.62784788,-6.3545951,Dodoma,functional
41496,36.04410045,-4.73226877,Dodoma,functional needs repair
58836,36.05732439,-5.94310391,Dodoma,functional
40395,36.13578245,-6.04346521,Dodoma,functional
14384,35.82873393,-4.72967449,Dodoma,non functional
45705,35.90700563,-4.7510195,Dodoma,non functional
21022,35.48046789,-6.08636655,Dodoma,functional
17406,35.92287766,-5.78747003,Dodoma,functional
13324,36.04489125,-4.84985561,Dodoma,functional
54451,35.91965411,-5.94722606,Dodoma,non functional
42617,35.81844212,-5.95625031,Dodoma,functional
21488,36.08388168,-5.11376663,Dodoma,non functional
40799,36.47183368,-5.82392764,Dodoma,functional
6502,36.70275534,-6.01446121,Dodoma,non functional
53854,36.35824062,-7.04112382,Dodoma,functional
57305,35.61637401,-5.41738797,Dodoma,non functional
20199,35.69552087,-5.86131556,Dodoma,functional
38491,36.2637186,-6.6629703,Dodoma,non functional
70087,36.05294575,-6.35055845,Dodoma,non functional
69105,35.73978389,-6.58538465,Dodoma,non functional
40713,36.63842837,-6.94360291,Dodoma,functional
48893,36.32462551,-6.21751127,Dodoma,functional
31746,36.06793853,-6.80032497,Dodoma,non functional
3289,36.35671493,-5.95175387,Dodoma,non functional
16226,35.94314334,-4.76506476,Dodoma,functional
49034,36.15007225,-5.22272845,Dodoma,non functional
545,36.11867467,-6.27763332,Dodoma,functional
20008,35.58548208,-6.43950328,Dodoma,functional
22445,35.40121307,-5.24237727,Dodoma,functional
1613,35.76080557,-6.33126415,Dodoma,functional
70453,36.46897449,-6.74665298,Dodoma,functional
1928,36.30639417,-6.11293313,Dodoma,functional
5384,35.55665021,-5.30381994,Dodoma,non functional
12904,36.13037194,-4.94844612,Dodoma,non functional
32941,36.08965938,-4.77338096,Dodoma,functional
3985,36.00637185,-6.32609055,Dodoma,non functional
60814,35.98110135,-5.0657271,Dodoma,non functional
29259,35.82347688,-4.86555612,Dodoma,functional
60826,36.18346218,-5.11548448,Dodoma,non functional
55122,36.45052166,-5.94367007,Dodoma,functional
68284,35.75494461,-6.06006567,Dodoma,non functional
44871,35.61940965,-5.83797318,Dodoma,non functional
16353,36.77049036,-6.2885545,Dodoma,functional
312,36.38922446,-6.62664186,Dodoma,functional
37316,35.82516768,-4.45409358,Dodoma,functional needs repair
60769,35.60760488,-5.64972533,Dodoma,non functional
20864,35.63623028,-6.92558764,Dodoma,functional
50377,36.36335811,-7.29780624,Dodoma,non functional
18457,35.86211541,-4.36451423,Dodoma,functional
23942,36.43941814,-7.02316237,Dodoma,non functional
52036,35.82142839,-5.11063886,Dodoma,functional
7980,36.01714969,-4.96224401,Dodoma,functional needs repair
41258,36.3203981,-6.0422937,Dodoma,functional
12773,35.50227072,-5.79371843,Dodoma,non functional
16268,36.32271434,-6.03554732,Dodoma,functional
65120,36.13034356,-6.668257,Dodoma,functional
54900,36.9238429,-5.97688759,Dodoma,non functional
70342,35.42764987,-6.0229671,Dodoma,functional
10404,36.65062057,-6.71789211,Dodoma,functional
47493,36.53735099,-5.75367403,Dodoma,non functional
61309,36.57366068,-6.24542786,Dodoma,non functional
3907,35.31169454,-5.96041957,Dodoma,non functional
19995,35.80443556,-4.44338784,Dodoma,functional needs repair
72295,35.89786414,-6.16738489,Dodoma,non functional
34263,35.80961376,-4.59739722,Dodoma,functional
35738,35.45167849,-6.36156333,Dodoma,functional
37919,36.46651984,-5.79095528,Dodoma,non functional
61667,36.2591119,-5.55904851,Dodoma,non functional
70306,36.03826524,-5.44617335,Dodoma,functional needs repair
18644,35.8696589,-4.69364081,Dodoma,functional
52024,36.37546129,-5.95575931,Dodoma,non functional
19204,35.81622327,-5.97548453,Dodoma,functional
13309,36.82256758,-6.11096876,Dodoma,functional
32940,35.42898189,-6.01672146,Dodoma,functional
69410,36.26071082,-6.95689953,Dodoma,non functional
53483,35.94543947,-4.76496675,Dodoma,functional
15701,36.4247252,-5.64086915,Dodoma,non functional
1129,35.99581765,-6.23947671,Dodoma,non functional
36294,36.20266179,-5.04696356,Dodoma,non functional
50317,35.44765281,-5.74286663,Dodoma,functional
44416,35.30408422,-5.12863517,Dodoma,functional
20574,35.88919745,-5.22956987,Dodoma,non functional
40444,36.38866602,-6.79117462,Dodoma,functional
13780,35.36672938,-5.90281116,Dodoma,functional
16354,36.40714877,-6.23101653,Dodoma,functional
35961,35.83552621,-6.12723663,Dodoma,functional
53610,35.91322266,-6.25101725,Dodoma,non functional
32223,36.46908359,-6.75952048,Dodoma,functional needs repair
4395,36.05149981,-4.87322711,Dodoma,functional needs repair
73646,36.36144449,-7.29091915,Dodoma,functional
13782,35.90131535,-5.79444315,Dodoma,functional
54259,35.78822287,-4.45137449,Dodoma,functional needs repair
60770,35.56390978,-5.36019311,Dodoma,functional
24361,35.43908417,-5.90207321,Dodoma,functional
36321,36.79350598,-6.09044734,Dodoma,functional
7768,36.33782499,-6.10961725,Dodoma,functional
53847,36.72938267,-6.08425531,Dodoma,functional
57304,35.24663604,-5.17938007,Dodoma,non functional
27389,35.81918568,-6.5896419,Dodoma,functional
72706,35.54322531,-6.45190363,Dodoma,functional
73752,35.81175955,-5.96850744,Dodoma,functional
5321,35.31917099,-5.38640445,Dodoma,functional
69987,36.25941923,-5.55877646,Dodoma,functional needs repair
44897,36.26454271,-5.11409816,Dodoma,non functional
69990,35.49446559,-6.0194346,Dodoma,non functional
66853,36.16863187,-5.14434588,Dodoma,non functional
12134,36.61955032,-6.2377891,Dodoma,functional
25284,36.46830558,-5.80121012,Dodoma,non functional
6467,36.23643377,-5.00810682,Dodoma,non functional
11475,35.49153093,-6.09323872,Dodoma,functional
23758,36.36524705,-5.61040859,Dodoma,non functional
15899,36.49052725,-6.22316222,Dodoma,functional
30540,36.49468767,-7.10777082,Dodoma,non functional
31913,36.64282413,-6.95107368,Dodoma,functional
7637,35.99339957,-6.21633991,Dodoma,non functional
17102,36.16163551,-5.21787985,Dodoma,non functional
23461,35.94238202,-6.01560334,Dodoma,non functional
38050,35.8016286,-4.59833657,Dodoma,functional
3781,35.35526575,-6.25229996,Dodoma,functional
72856,35.91714403,-5.79631788,Dodoma,non functional
11952,36.08074749,-4.75314515,Dodoma,functional needs repair
16405,36.6477064,-6.26469392,Dodoma,non functional
22719,36.2002193,-6.49933572,Dodoma,non functional
44977,35.45007324,-5.83318893,Dodoma,functional
31282,35.86131531,-6.37857327,Dodoma,functional
10569,35.69063187,-5.83279364,Dodoma,functional
61210,35.83813046,-4.57903916,Dodoma,non functional
50398,35.7987107,-4.51023609,Dodoma,functional
1788,35.61736588,-5.41842785,Dodoma,non functional
6039,36.61633992,-6.34382159,Dodoma,functional
6927,35.83266368,-4.47860554,Dodoma,functional
38210,36.53976809,-6.24807451,Dodoma,non functional
61399,35.99210844,-4.65258865,Dodoma,functional
41851,35.48376089,-5.78794844,Dodoma,functional
30819,36.41470081,-6.31747573,Dodoma,non functional
51566,35.7315985,-4.46314091,Dodoma,non functional
12782,35.99661737,-4.52055526,Dodoma,non functional
52282,36.4086065,-5.71334077,Dodoma,non functional
20137,36.90960154,-5.98220197,Dodoma,non functional
65901,36.64487746,-6.77437615,Dodoma,functional needs repair
69367,36.55071551,-5.99155011,Dodoma,non functional
61446,35.85580426,-5.40549644,Dodoma,functional
60956,35.86875976,-6.42497948,Dodoma,functional
60794,36.19513988,-6.79296879,Dodoma,functional
19692,35.93884626,-6.13913032,Dodoma,non functional
40445,35.73993855,-4.44698781,Dodoma,functional
3812,35.33286166,-6.29232348,Dodoma,functional
21041,36.11567488,-6.87041989,Dodoma,functional
46168,36.63648022,-6.02008359,Dodoma,functional
43827,35.7398375,-4.56432442,Dodoma,functional needs repair
61204,36.31333148,-6.10611937,Dodoma,functional
73234,36.3397983,-6.15406688,Dodoma,functional
60063,35.60132139,-5.99226595,Dodoma,non functional
27218,36.55054235,-6.39598443,Dodoma,functional
62749,35.90895048,-6.07850428,Dodoma,non functional
70118,36.62528358,-6.35824172,Dodoma,non functional
40029,36.45046102,-5.94740237,Dodoma,functional
59627,35.8995764,-6.15882455,Dodoma,functional
15875,36.48056438,-5.71780252,Dodoma,functional
31212,35.74608634,-6.38085616,Dodoma,non functional
52237,35.81911773,-6.59255463,Dodoma,non functional
54145,35.86390465,-6.33900839,Dodoma,functional
4892,36.55416094,-6.54002374,Dodoma,functional
72292,35.88959172,-5.23771719,Dodoma,non functional
68772,36.07216632,-6.2226016,Dodoma,non functional
67528,35.84565222,-6.31032758,Dodoma,non functional
12531,36.12751398,-6.65722162,Dodoma,functional
38944,35.86694769,-4.67845827,Dodoma,functional
30686,35.69621378,-5.62374453,Dodoma,non functional
45090,36.32662162,-6.7406933,Dodoma,non functional
56448,35.74816789,-6.39413152,Dodoma,non functional
59524,35.90447494,-4.53068888,Dodoma,functional
22230,36.42209544,-6.22591559,Dodoma,functional
20084,35.72135998,-6.26883926,Dodoma,non functional
57514,36.08833027,-5.77884127,Dodoma,functional
2826,35.45408504,-5.56787602,Dodoma,non functional
40539,36.25684089,-6.95100341,Dodoma,non functional
30805,36.08614731,-6.74545217,Dodoma,functional
70885,35.94016777,-6.01917776,Dodoma,non functional
21919,36.75184141,-6.29540028,Dodoma,non functional
3004,36.47648228,-6.22573565,Dodoma,non functional
31466,36.093538,-6.68763252,Dodoma,non functional
19493,36.43444391,-5.80986383,Dodoma,non functional
48384,35.66125808,-6.3684281,Dodoma,functional
53412,35.74312695,-6.37212814,Dodoma,functional
56876,36.90892642,-5.98094085,Dodoma,non functional
3961,36.4759962,-6.39155152,Dodoma,non functional
5319,35.88213758,-5.30918359,Dodoma,functional
29389,35.74409544,-6.37163346,Dodoma,functional
56276,36.22002165,-6.14169974,Dodoma,functional needs repair
47161,35.94606977,-4.61080488,Dodoma,functional
66456,35.98698434,-6.22991096,Dodoma,functional
53051,35.55130391,-6.05919226,Dodoma,functional
46126,36.87465261,-5.99585451,Dodoma,non functional
50642,35.70227922,-5.63744254,Dodoma,non functional
43390,35.82649785,-6.12017504,Dodoma,non functional
49308,35.9158908,-4.69589316,Dodoma,non functional
553,35.99544613,-4.64882249,Dodoma,functional
53106,35.80132553,-4.56498639,Dodoma,functional
21123,35.70215612,-5.62696398,Dodoma,non functional
64951,36.76925466,-6.10795041,Dodoma,functional
19418,35.63492039,-6.09192798,Dodoma,non functional
24793,35.80257178,-4.54885363,Dodoma,non functional
32374,35.76856925,-6.05383074,Dodoma,non functional
3586,35.99938009,-6.34943356,Dodoma,functional
66614,35.87001389,-4.45780653,Dodoma,functional
44108,35.65634159,-6.51696915,Dodoma,functional
12390,35.80636715,-4.60100275,Dodoma,functional needs repair
17857,36.07084993,-6.80928829,Dodoma,non functional
47056,36.43896065,-7.0258508,Dodoma,functional
65525,35.59907503,-6.70510297,Dodoma,functional
3728,35.94303519,-6.01022985,Dodoma,non functional
8031,35.94526112,-5.02270066,Dodoma,functional
40540,36.4866019,-6.16131187,Dodoma,functional
23804,35.74547519,-6.5810594,Dodoma,non functional
21418,35.84994282,-6.36143403,Dodoma,functional
40677,36.40227031,-6.14230586,Dodoma,functional
38306,35.85030428,-5.45547391,Dodoma,functional
24389,36.43539995,-5.80839445,Dodoma,non functional
63047,36.4472135,-5.88641193,Dodoma,non functional
32825,35.71991187,-6.26882009,Dodoma,non functional
16043,36.64047771,-6.07161006,Dodoma,functional
3306,36.22240778,-6.14672391,Dodoma,functional needs repair
6471,36.4861532,-6.95335278,Dodoma,functional
23039,35.85229408,-5.40467913,Dodoma,functional needs repair
11339,35.74244842,-4.44474396,Dodoma,functional
40270,35.45096809,-5.17267029,Dodoma,non functional
32163,35.90155422,-4.51765332,Dodoma,functional
62865,35.86724499,-4.68076422,Dodoma,functional
63492,35.66145274,-6.52339221,Dodoma,functional
9918,35.99933119,-6.33823397,Dodoma,functional
26465,36.64061599,-6.06635888,Dodoma,functional
13762,35.99040786,-6.06670925,Dodoma,non functional
71205,36.22515826,-5.48117331,Dodoma,functional
61670,35.86263076,-5.07074681,Dodoma,functional needs repair
45515,35.78072204,-4.55145371,Dodoma,functional
66257,36.53734644,-6.24801976,Dodoma,functional
47730,36.31701719,-6.63555077,Dodoma,functional
66039,35.84178107,-4.46089648,Dodoma,functional
59328,35.99112263,-6.05983585,Dodoma,non functional
42488,36.12426643,-6.27831111,Dodoma,functional
5579,36.66960898,-6.32210537,Dodoma,functional
10568,36.50444114,-6.6547264,Dodoma,functional
15583,36.34993318,-6.22815011,Dodoma,functional
1448,35.82520002,-5.10703954,Dodoma,functional
11974,35.93982639,-6.1358635,Dodoma,non functional
71945,36.82592337,-6.31199773,Dodoma,functional
41577,35.86971125,-5.17495543,Dodoma,non functional
45412,35.59815554,-6.70737865,Dodoma,functional needs repair
38347,36.12743438,-6.03936529,Dodoma,non functional
59648,35.84922526,-4.57339003,Dodoma,functional
40679,35.62912208,-6.05773352,Dodoma,non functional
24661,36.26050225,-5.55742859,Dodoma,functional needs repair
10572,35.71414187,-6.23024315,Dodoma,non functional
33926,35.86435469,-6.36666729,Dodoma,functional
28293,35.95480732,-5.50077014,Dodoma,non functional
52467,36.23257068,-5.01024632,Dodoma,non functional
52924,36.55211314,-6.68754507,Dodoma,functional
55042,35.91566817,-4.70561848,Dodoma,functional needs repair
18778,35.98604913,-6.21985975,Dodoma,non functional
6905,35.79752145,-5.81173472,Dodoma,functional
43837,36.40663885,-6.44371772,Dodoma,non functional
48839,36.03706227,-6.87061369,Dodoma,functional
34219,36.20506325,-6.12676788,Dodoma,functional
45223,35.95661803,-6.48127491,Dodoma,functional needs repair
25133,35.89476106,-6.16555625,Dodoma,functional needs repair
21003,36.76520511,-6.30104702,Dodoma,non functional
4219,36.04544238,-5.92586369,Dodoma,functional
23261,36.80621075,-3.50099317,Arusha,non functional
45178,36.78521725,-3.43829452,Arusha,non functional
35434,36.71323148,-3.35897899,Arusha,functional
3860,36.77894979,-3.53416591,Arusha,non functional
40168,36.69914867,-3.34474054,Arusha,non functional
71603,37.02784407,-3.34341066,Arusha,non functional
40175,36.66421032,-3.37211268,Arusha,functional
39610,36.67478996,-3.29884973,Arusha,non functional
43640,35.50243741,-2.57842346,Arusha,functional
39710,36.65692852,-3.32181312,Arusha,functional
74217,36.68729462,-3.58425942,Arusha,functional
5821,36.6395193,-3.24574595,Arusha,functional needs repair
20956,36.58831362,-3.38274401,Arusha,functional
29289,36.86389694,-3.13386558,Arusha,functional
60855,36.76017671,-3.4262623,Arusha,functional
27342,36.69627557,-3.33189222,Arusha,functional
48124,36.69015745,-3.14903882,Arusha,functional
49382,36.64924413,-3.332602,Arusha,functional
10805,36.81607052,-3.31554184,Arusha,functional
9065,36.84641149,-3.36963813,Arusha,non functional
33393,36.65592387,-3.3314206,Arusha,non functional
61512,36.21591347,-2.92480547,Arusha,non functional
27798,36.65427606,-3.56357852,Arusha,non functional
61511,36.57241165,-3.37245768,Arusha,non functional
21094,36.68491377,-3.32643633,Arusha,functional
45981,35.68498603,-2.29260702,Arusha,functional
53611,36.92082884,-3.3218193,Arusha,functional
69704,36.6539884,-3.56346927,Arusha,functional
36336,36.25293873,-3.39433837,Arusha,functional
29291,36.87068153,-3.13358033,Arusha,non functional
30047,36.79521903,-3.36504919,Arusha,non functional
26725,36.9373096,-3.36893181,Arusha,functional
48022,36.52728799,-3.29535177,Arusha,functional
36339,36.88519074,-3.37327884,Arusha,non functional
25653,36.67896156,-3.35467963,Arusha,non functional
11331,36.86489624,-3.14810255,Arusha,functional
38196,35.66049779,-2.9542796,Arusha,functional needs repair
28543,36.66686399,-3.60359184,Arusha,functional
14002,36.88137088,-3.19103968,Arusha,functional
46820,36.63840223,-3.26306705,Arusha,functional
7675,36.67675935,-3.34611228,Arusha,functional
3154,36.52521577,-3.35412318,Arusha,functional
67848,35.85458727,-3.36711033,Arusha,non functional
36280,36.56641806,-3.26454513,Arusha,functional
26418,36.79238115,-3.47970497,Arusha,non functional
12473,36.69778784,-3.2952272,Arusha,functional
14985,36.87991463,-3.31816706,Arusha,functional
22491,36.66053197,-3.35078433,Arusha,functional
25232,35.80243408,-2.9850898,Arusha,functional
7167,35.87369987,-3.37610875,Arusha,non functional
50749,36.71833464,-3.3607806,Arusha,functional
68467,36.89542927,-3.37865974,Arusha,functional
60640,36.64908664,-3.23586499,Arusha,functional
42185,36.8257999,-3.18516693,Arusha,functional
15533,36.68015778,-3.33911865,Arusha,functional
44242,36.8841466,-3.3173023,Arusha,functional
27944,36.73797771,-3.13186603,Arusha,functional
38766,36.66096639,-3.36275191,Arusha,functional
41824,36.56484526,-3.37982187,Arusha,functional
40318,36.91190017,-3.25074954,Arusha,functional
39059,36.65949265,-3.60560787,Arusha,functional
22651,36.89060953,-3.19504963,Arusha,functional
7161,36.84666482,-3.33632845,Arusha,non functional
2024,36.95519218,-3.35177228,Arusha,non functional
4764,36.81340322,-3.48360422,Arusha,functional
45673,36.95493776,-3.34237283,Arusha,functional
17678,36.78458748,-3.57882239,Arusha,non functional
20651,36.80739796,-3.48506648,Arusha,non functional
18596,35.89543264,-2.49356927,Arusha,functional
32934,36.52284093,-3.29431173,Arusha,functional
45321,36.9136035,-3.24904608,Arusha,functional
26568,36.94290063,-3.36615942,Arusha,functional
12478,36.85403955,-3.45504725,Arusha,non functional
18386,35.93486184,-3.33536007,Arusha,non functional
64935,35.40799795,-3.21257259,Arusha,functional
58113,36.69594208,-3.16685098,Arusha,functional
59457,36.63538419,-3.2637095,Arusha,functional
23861,36.88185765,-3.31568971,Arusha,functional
37299,36.77608928,-3.38681894,Arusha,functional
35211,36.13036286,-2.88929931,Arusha,functional needs repair
65533,37.04734277,-3.34129012,Arusha,non functional
7828,36.94312631,-3.33813131,Arusha,functional
31309,36.44384046,-3.2280374,Arusha,functional
41983,35.66489933,-1.97994761,Arusha,functional
5432,36.71686647,-3.45543721,Arusha,functional needs repair
55917,36.65587178,-3.34086855,Arusha,functional
55303,36.66334656,-2.68309703,Arusha,functional
45636,35.57825335,-2.24638842,Arusha,functional
32461,36.96796321,-3.2941167,Arusha,functional
30733,36.82223317,-3.32166022,Arusha,functional
9525,36.55984057,-3.42858407,Arusha,non functional
64050,36.65335211,-3.33738953,Arusha,functional
57630,36.72458973,-3.34754541,Arusha,functional
68997,36.88715746,-3.33913494,Arusha,non functional
51324,36.73504186,-3.47634976,Arusha,functional
50051,36.88593105,-3.33040577,Arusha,functional
38900,36.82029371,-3.48630819,Arusha,functional
26103,36.65877752,-3.32152907,Arusha,non functional
38454,36.78726125,-3.33557975,Arusha,functional
57380,36.84405689,-3.51151314,Arusha,functional
23714,36.86735095,-3.33430401,Arusha,non functional
38291,36.6442563,-3.26158379,Arusha,functional needs repair
59313,35.94219833,-3.2043874,Arusha,functional
32671,36.65420366,-3.56046403,Arusha,functional
23666,36.63660516,-3.32026179,Arusha,non functional
14015,36.96730685,-3.28878053,Arusha,functional
11919,36.98024866,-3.35998552,Arusha,non functional
58189,36.93910466,-3.38547381,Arusha,non functional
9461,36.88902361,-3.31735646,Arusha,non functional
42887,36.42121872,-3.76660778,Arusha,functional
45074,36.70513614,-3.44190348,Arusha,functional
27328,36.82123198,-3.48803696,Arusha,functional
15684,36.07761724,-3.67236867,Arusha,functional needs repair
639,36.78772934,-3.44342994,Arusha,functional
7013,35.26445196,-3.26076879,Arusha,functional
56399,36.88971918,-3.20107899,Arusha,functional
38897,36.52602391,-3.35730992,Arusha,functional
18832,36.76604605,-3.39285751,Arusha,non functional
7363,37.2347358,-2.82925576,Arusha,functional
19153,36.74505323,-3.15576908,Arusha,functional
9743,36.83836417,-3.14654957,Arusha,functional
15328,36.69764678,-3.33591987,Arusha,functional
53911,36.65027683,-3.25375183,Arusha,functional needs repair
71046,36.35365692,-3.34369263,Arusha,non functional
71297,36.91359225,-3.57168304,Arusha,functional
19962,36.86382865,-3.3303189,Arusha,non functional
5670,36.61830376,-3.25800994,Arusha,non functional
72063,36.28671701,-2.83251218,Arusha,non functional
71911,36.68546068,-3.30486129,Arusha,functional
45979,36.65840825,-3.56721368,Arusha,functional
32455,36.92537893,-3.26143387,Arusha,functional
35972,36.88465372,-3.31792199,Arusha,functional
31900,36.89463409,-3.3181228,Arusha,functional
67840,36.78281653,-3.36397294,Arusha,functional
19741,37.06489092,-2.92533373,Arusha,functional
49883,36.54134246,-3.40591355,Arusha,non functional
42286,36.60451452,-3.67782724,Arusha,functional
32460,36.70039825,-2.63760992,Arusha,non functional
5665,36.85209864,-3.14589552,Arusha,functional
51671,35.41928713,-1.90369181,Arusha,non functional
35692,36.68316291,-3.49259262,Arusha,functional
37039,36.84713924,-3.36960297,Arusha,non functional
10283,36.76916585,-3.37230236,Arusha,functional
61764,36.91760404,-3.32692031,Arusha,non functional
29744,36.83183178,-3.52725556,Arusha,non functional
5434,36.84543554,-3.49205923,Arusha,functional
9960,36.91929558,-3.2428597,Arusha,functional
37595,36.78351196,-3.37163226,Arusha,functional
27011,36.83224238,-3.31849899,Arusha,non functional
49904,36.79728151,-3.3552978,Arusha,non functional
21398,36.68805423,-3.32390823,Arusha,functional
16328,36.80248988,-3.33376231,Arusha,functional
43483,36.69302272,-3.35770987,Arusha,non functional
4992,36.78438236,-3.34790241,Arusha,non functional
22333,36.72670806,-2.72654914,Arusha,non functional
41370,36.96763806,-3.30224856,Arusha,non functional
20347,36.48244295,-3.13520954,Arusha,non functional
8920,36.97081586,-3.35510285,Arusha,non functional
7929,35.26939574,-3.21745367,Arusha,non functional
2179,36.69373046,-3.31599868,Arusha,functional
55041,36.75250572,-3.36467825,Arusha,functional
56309,36.80233042,-3.35995612,Arusha,functional
27238,35.92064883,-3.39089202,Arusha,functional
34965,36.5087534,-2.43482752,Arusha,functional
56239,36.96616029,-3.32464455,Arusha,non functional
73397,36.69104731,-2.72330769,Arusha,non functional
67222,36.62573164,-3.21761047,Arusha,non functional
14303,36.92267517,-3.37517984,Arusha,functional
9957,36.69085105,-3.34036233,Arusha,functional
27088,36.82123387,-3.18183521,Arusha,functional
6113,35.86258668,-3.33931278,Arusha,functional
55514,36.67215823,-3.28674327,Arusha,functional
56181,36.85530686,-3.34799907,Arusha,non functional
63950,36.8126501,-3.47768251,Arusha,functional
55195,35.50263981,-2.5776623,Arusha,functional
264,35.28308756,-3.33493375,Arusha,non functional
67767,36.58921539,-3.24989696,Arusha,functional needs repair
9046,36.64797776,-3.33790288,Arusha,functional
61448,36.66303288,-3.30675356,Arusha,functional
26318,36.90234986,-3.36969747,Arusha,functional
20350,36.67283421,-3.29799295,Arusha,non functional
15750,36.72099549,-3.12919968,Arusha,functional
4141,36.63835765,-3.21402013,Arusha,functional
9955,36.88554463,-3.34456823,Arusha,non functional
71289,36.71150429,-3.3224032,Arusha,functional
72642,36.92137531,-3.37163497,Arusha,functional
43891,35.60966172,-2.51594712,Arusha,functional
49751,36.92794355,-3.37006011,Arusha,functional
60949,37.20867372,-2.84708751,Arusha,functional
14101,36.73360668,-3.47291086,Arusha,non functional
67793,36.81651616,-3.48045307,Arusha,functional
50755,36.85608673,-3.35490865,Arusha,functional
44227,36.65532726,-3.33019912,Arusha,functional
25930,36.76280515,-3.38646553,Arusha,non functional
56218,36.3063707,-2.80238676,Arusha,non functional
44693,37.12471181,-2.86477444,Arusha,functional
62956,36.91636527,-3.35346287,Arusha,functional needs repair
62332,36.53866594,-3.40583404,Arusha,functional
72793,36.67787062,-3.35360244,Arusha,functional
5118,36.69029559,-3.3481006,Arusha,functional
